actor,movie_or_TV_name
Charles Maxwell,Adventures of Superman
Charles Maxwell,Harbor Command
Charles Maxwell,West Point
Charles Maxwell,Blondie
Charles Maxwell,"Hey, Jeannie!"
Richard Hale,National Velvet
Richard Hale,Sergeants 3
Richard Hale,Maverick
Richard Hale,Father of the Bride
Richard Hale,Cheyenne
Richard Hale,General Electric Theater
Richard Hale,Tales of Wells Fargo
Paul Fix,Profiles in Courage
Paul Fix,The Littlest Hobo
Paul Fix,Baby the Rain Must Fall
Paul Fix,The Fugitive
Paul Fix,Bob Hope Presents the Chrysler Theatre
Charles Maxwell,Science Fiction Theatre
Charles Maxwell,The Man Called X
Charles Maxwell,I Led 3 Lives
Charles Maxwell,The Go-Getter
Charles Maxwell,Chevron Hall of Stars
Charles Maxwell,The Search for Bridey Murphy
Charles Maxwell,Down Liberty Road
Richard Hale,The Barbara Stanwyck Show
Richard Hale,One Step Beyond
Richard Hale,Alfred Hitchcock Presents
Richard Hale,Shotgun Slade
Richard Hale,Adventures in Paradise
Richard Hale,Bronco
Paul Fix,Wagon Train
Paul Fix,Slattery's People
Paul Fix,The Outrage
Paul Fix,Kentucky Jones
Paul Fix,The Twilight Zone
Bruce Watson,Charlie's Angels
Charles Maxwell,Warner Brothers Presents
Charles Maxwell,The Cisco Kid
Charles Maxwell,Crusader
Charles Maxwell,Finger Man
Charles Maxwell,The Lineup
Charles Maxwell,Topper
Charles Maxwell,A Life at Stake
Richard Hale,Dante
Richard Hale,Lawman
Richard Hale,Riverboat
Richard Hale,Alcoa Theatre
Richard Hale,Philip Marlowe
Richard Hale,Ben-Hur
Richard Hale,Peter Gunn
Paul Fix,Mail Order Bride
Paul Fix,The Travels of Jaimie McPheeters
Paul Fix,Ripcord
Paul Fix,Perry Mason
Paul Fix,The Rifleman
Bruce Watson,Bigfoot and Wildboy
Bruce Watson,The Krofft Supershow
Bruce Watson,Billy: Portrait of a Street Kid
Bruce Watson,Most Wanted
Bruce Watson,Barnaby Jones
Bruce Watson,Judge Horton and the Scottsboro Boys
Bruce Watson,The Swinging Barmaids
Bruce Watson,Bucktown
Bruce Watson,Adam-12
Charles Maxwell,Meet Corliss Archer
Charles Maxwell,Fireman Save My Child
Charles Maxwell,Four Star Playhouse
Charles Maxwell,The Hank McCune Show
Charles Maxwell,Wings and the Woman
Richard Hale,The Texan
Richard Hale,The Untouchables
Richard Hale,Shirley Temple's Storybook
Richard Hale,Voice in the Mirror
Richard Hale,Trackdown
Richard Hale,The Adventures of Jim Bowie
Paul Fix,Sam Benedict
Paul Fix,Have Gun - Will Travel
Paul Fix,To Kill a Mockingbird
Paul Fix,Shannon
Paul Fix,Laramie
Bruce Watson,The Magician
Bruce Watson,The F.B.I.
Bruce Watson,Mission: Impossible
Bruce Watson,Mannix
Bruce Watson,Johnny Got His Gun
Bruce Watson,Mod Squad
Bruce Watson,Around the World in 79 Days
Bruce Watson,Cattanooga Cats
Richard Hale,The Californians
Richard Hale,Short Cut to Hell
Richard Hale,Broken Arrow
Richard Hale,The 20th Century-Fox Hour
Richard Hale,Telephone Time
Richard Hale,The Joseph Cotten Show: On Trial
Cindy Lou,Star Trek: The Original Series
Paul Fix,Dante
Paul Fix,The DuPont Show with June Allyson
Paul Fix,The Best of the Post
Paul Fix,This Man Dawson
Bruce Watson,The Banana Splits Adventure Hour
Bruce Watson,Bonanza
Bruce Watson,Dragnet 1966
Bruce Watson,The Felony Squad
Bruce Watson,The Three Musketeers
Bruce Watson,Gunsmoke
Bruce Watson,Gomer Pyle: USMC
Bruce Watson,Dragnet 1967
Charles Dierkop,Heaven & Hell
Don Eitner,International Airport
Richard Hale,You Are There
Richard Hale,Friendly Persuasion
Richard Hale,Pillars of the Sky
Richard Hale,Medic
Richard Hale,Four Star Playhouse
Richard Hale,Indian Agent
Paul Fix,Zane Grey Theatre
Paul Fix,Riverboat
Paul Fix,Tales of Wells Fargo
Paul Fix,Law of the Plainsman
Bruce Watson,Pistols 'n' Petticoats
Bruce Watson,Star Trek: The Original Series
Bruce Watson,This Property Is Condemned
Bruce Watson,"The Long, Hot Summer"
Bruce Watson,The Richard Boone Show
Bruce Watson,The Travels of Jaimie McPheeters
Bruce Watson,Combat!
Charles Dierkop,The Custodian
Charles Dierkop,Monty and the Runaway Furnace
Charles Dierkop,The Midnighters
Charles Dierkop,Forget Me Not
Charles Dierkop,Chinaman's Chance: America's Other Slaves
Charles Dierkop,Circumstances of Fate
Don Eitner,Dynasty
Don Eitner,Ryan's Four
Don Eitner,The Powers of Matthew Star
Don Eitner,Knots Landing
Don Eitner,Seven Brides for Seven Brothers
Don Eitner,Dallas
Don Eitner,PSI Factor
Richard Hale,Man on a Bus
Richard Hale,A Man Alone
Richard Hale,Moonfleet
Richard Hale,Cavalcade of America
Richard Hale,Soldiers of Fortune
Richard Hale,Canyon Crossroads
Paul Fix,Rawhide
Paul Fix,Lawman
Paul Fix,Guns Girls and Gangsters
Paul Fix,Northwest Passage
Paul Fix,Bronco
Bruce Watson,Route 66
Bruce Watson,My Three Sons
Natalie Norwick,The Edge of Night
Charles Dierkop,Mystery Woman
Charles Dierkop,Murder on the Yellow Brick Road
Charles Dierkop,James Dean
Charles Dierkop,Superguy: Behind the Cape
Charles Dierkop,Beyond Belief: Fact or Fiction
Charles Dierkop,Merchants of Venus
Don Eitner,Shirley
Don Eitner,Sword of Justice
Don Eitner,Columbo
Don Eitner,Quincy M.E.
Don Eitner,Kingston: Confidential
Don Eitner,Wonder Woman
Don Eitner,M*A*S*H
Richard Hale,City Detective
Richard Hale,Schlitz Playhouse
Richard Hale,Jupiter's Darling
Richard Hale,Passport to Danger
Richard Hale,Climax!
Richard Hale,Drum Beat
Richard Hale,Passion
Paul Fix,The Texan
Paul Fix,Broken Arrow
Paul Fix,Sugarfoot
Paul Fix,Colt .45
Natalie Norwick,Starsky and Hutch
Natalie Norwick,Ryan's Hope
Natalie Norwick,Dark Shadows: The Vampire Curse
Natalie Norwick,Star Trek: The Original Series
Natalie Norwick,Perry Mason
Natalie Norwick,Gunsmoke
Natalie Norwick,Ben Casey
Charles Dierkop,Invisible Dad
Charles Dierkop,ER
Charles Dierkop,Too Fast Too Young
Charles Dierkop,Maverick
Charles Dierkop,Dark Justice
Charles Dierkop,R.E.M.: Man on the Moon
Don Eitner,The Killer Who Wouldn't Die
Don Eitner,Dynasty
Don Eitner,Harry O
Don Eitner,S.W.A.T.
Don Eitner,The Rockford Files
Don Eitner,Lucas Tanner
Don Eitner,Cry Rape
Richard Hale,Red Garters
Richard Hale,The Diamond Queen
Richard Hale,Life with Father
Richard Hale,Sea of Lost Ships
Richard Hale,The Vanquished
Richard Hale,Julius Caesar
Paul Fix,Lafayette Escadrille
Paul Fix,The Notorious Mr. Monks
Paul Fix,The Court of Last Resort
Paul Fix,The Adventures of McGraw
Natalie Norwick,Have Gun - Will Travel
Natalie Norwick,The Detectives
Natalie Norwick,87th Precinct
Natalie Norwick,Zane Grey Theatre
Natalie Norwick,Law of the Plainsman
Natalie Norwick,The Rebel
Natalie Norwick,Mike Hammer
Natalie Norwick,The D.A.'s Man
Natalie Norwick,Dragnet
Charles Dierkop,Roots of Evil
Charles Dierkop,MacGyver
Charles Dierkop,Under Crystal Lake
Charles Dierkop,Eternity
Charles Dierkop,Nerds of a Feather
Charles Dierkop,Liberty & Bash
Don Eitner,The Police Connection
Don Eitner,Room 222
Don Eitner,Cannon
Don Eitner,Fireball Forward
Don Eitner,"Owen Marshall, Counselor at Law"
Don Eitner,Ironside
Don Eitner,Mod Squad
Richard Hale,Family Theatre
Richard Hale,San Antone
Richard Hale,Rogue's March
Richard Hale,Springfield Rifle
Richard Hale,Caribbean
Richard Hale,The Miracle of Our Lady of Fatima
Paul Fix,The Restless Gun
Paul Fix,Man in the Shadow
Paul Fix,The Devil's Hairpin
Paul Fix,Jet Pilot
Natalie Norwick,Dr. Hudson's Secret Journal
Natalie Norwick,M Squad
Natalie Norwick,Boots and Saddles
Natalie Norwick,The Thin Man
Natalie Norwick,The O. Henry Playhouse
Natalie Norwick,Hidden Fear
Natalie Norwick,The 20th Century-Fox Hour
Natalie Norwick,The Millionaire
Natalie Norwick,23 Paces to Baker Street
Charles Dierkop,Blood Red
Charles Dierkop,Hard Time on Planet Earth
Charles Dierkop,Messenger of Death
Charles Dierkop,Grotesque
Charles Dierkop,Simon & Simon
Charles Dierkop,Savage Harbor
Charles Dierkop,Code Name Zebra
Don Eitner,Lassie
Don Eitner,Mannix
Don Eitner,That Girl
Don Eitner,Mission: Impossible
Don Eitner,The F.B.I.
Don Eitner,Julia
Don Eitner,The High Chaparral
Don Eitner,Lost in Space
Richard Hale,China Smith
Richard Hale,When in Rome
Richard Hale,Scaramouche
Richard Hale,Young Man with Ideas
Richard Hale,Flame of Araby
Richard Hale,The Man with a Cloak
Paul Fix,Night Passage
Paul Fix,Wire Service
Paul Fix,Playhouse 90
Paul Fix,Cavalcade of America
Natalie Norwick,Navy Log
Natalie Norwick,The Star and the Story
Natalie Norwick,Crusader
Natalie Norwick,Matinee Theatre
Natalie Norwick,Jane Wyman Presents the Fireside Theatre
Natalie Norwick,Studio 57
Natalie Norwick,You Are There
Natalie Norwick,Death Valley Days
Natalie Norwick,The Pepsi-Cola Playhouse
Charles Dierkop,Banzai Runner
Charles Dierkop,The Fix
Charles Dierkop,The Fall Guy
Charles Dierkop,Days of Our Lives
Charles Dierkop,"Silent Night, Deadly Night"
Charles Dierkop,Matt Houston
Don Eitner,The Invaders
Don Eitner,The Fugitive
Don Eitner,The Felony Squad
Don Eitner,The Green Hornet
Don Eitner,Star Trek: The Original Series
Don Eitner,Queen of Blood
Don Eitner,The Legend of Jesse James
Richard Hale,The Unknown Man
Richard Hale,Angels in the Outfield
Richard Hale,The Law and the Lady
Richard Hale,Night Into Morning
Richard Hale,Soldiers Three
Richard Hale,Inside Straight
Paul Fix,Schlitz Playhouse
Paul Fix,Stagecoach to Fury
Paul Fix,Man in the Vault
Paul Fix,Giant
Natalie Norwick,Big Town
Natalie Norwick,The Halls of Ivy
Natalie Norwick,Cavalcade of America
Natalie Norwick,I Led 3 Lives
Natalie Norwick,The Lineup
Natalie Norwick,Medic
Natalie Norwick,Schlitz Playhouse
Charles Dierkop,T.J. Hooker
Charles Dierkop,Strike Force
Charles Dierkop,Fantasy Island
Charles Dierkop,Revenge of the Gray Gang
Charles Dierkop,Freebie and the Bean
Charles Dierkop,Texas Lightning
Don Eitner,12 O'Clock High
Don Eitner,The Virginian
Don Eitner,Kraft Suspense Theatre
Don Eitner,Ripcord
Don Eitner,Everglades!
Don Eitner,Lock Up
Don Eitner,Sea Hunt
Richard Hale,Kim
Richard Hale,The Desert Hawk
Richard Hale,Convicted
Richard Hale,Life of St. Paul Series
Richard Hale,The Pilgrimage Play
Paul Fix,Toward the Unknown
Paul Fix,The Bad Seed
Paul Fix,Santiago
Paul Fix,Star in the Dust
Natalie Norwick,Armstrong Circle Theatre
Natalie Norwick,The Clock
Charles Dierkop,CHiPs
Charles Dierkop,The Misadventures of Sheriff Lobo
Charles Dierkop,Star Virgin
Charles Dierkop,The Deerslayer
Charles Dierkop,Vega$
Charles Dierkop,Police Woman
Don Eitner,The Aquanauts
Don Eitner,Men Into Space
Don Eitner,Tombstone Territory
Don Eitner,This Rebel Breed
Don Eitner,The Man and the Challenge
Don Eitner,Bronco
Richard Hale,All the King's Men
Richard Hale,The Beautiful Blonde from Bashful Bend
Richard Hale,Queen Esther
Richard Hale,Port Said
Richard Hale,The Other Love
Richard Hale,The Man Who Dared
Paul Fix,The Ford Television Theatre
Paul Fix,Blood Alley
Paul Fix,The Sea Chase
Paul Fix,Top of the World
Paul Fix,Adventures of the Falcon
Charles Dierkop,Captains Courageous
Charles Dierkop,Cannon
Charles Dierkop,The Wide World of Mystery
Charles Dierkop,Police Story
Charles Dierkop,Kojak
Charles Dierkop,Police Headquarters
Charles Dierkop,The Sting
Don Eitner,World of Giants
Don Eitner,Mackenzie's Raiders
Don Eitner,Bat Masterson
Don Eitner,Flight
Don Eitner,Highway Patrol
Don Eitner,Harbor Command
Don Eitner,The Silent Service
Don Eitner,Death Valley Days
Richard Hale,The Devil's Mask
Richard Hale,Badman's Territory
Richard Hale,Abilene Town
Richard Hale,A Thousand and One Nights
Richard Hale,Counter-Attack
Richard Hale,The Girl in the Case
Richard Hale,Knickerbocker Holiday
Arch Whiting,Police Story
Paul Fix,The Pepsi-Cola Playhouse
Paul Fix,The High and the Mighty
Paul Fix,Johnny Guitar
Paul Fix,Fireside Theatre
Paul Fix,Adventures of Superman
Charles Dierkop,Gunsmoke
Charles Dierkop,Dusty's Trail
Charles Dierkop,Mannix
Charles Dierkop,Kung Fu
Charles Dierkop,Chase
Charles Dierkop,The Student Teachers
Charles Dierkop,Messiah of Evil
Don Eitner,Until They Sail
Don Eitner,Beginning of the End
Don Eitner,West Point
Don Eitner,Kronos
Don Eitner,Navy Log
Don Eitner,The Man Called X
Don Eitner,Science Fiction Theatre
Richard Hale,None Shall Escape
Arch Whiting,Barnaby Jones
Arch Whiting,"Run, Joe, Run"
Arch Whiting,Joe Forrester
Arch Whiting,Sky Heist
Arch Whiting,Attack on Terror: The FBI vs. the Ku Klux Klan
Arch Whiting,"The F.B.I. Story: The FBI Versus Alvin Karpis, Public Enemy Number One"
Arch Whiting,Strange Homecoming
Arch Whiting,Death in Space
Arch Whiting,The F.B.I.
Paul Fix,The Abbott and Costello Show
Paul Fix,Hondo
Paul Fix,Island in the Sky
Paul Fix,Devil's Canyon
Charles Dierkop,Murdock's Gang
Charles Dierkop,Female Artillery
Charles Dierkop,Alias Smith and Jones
Charles Dierkop,Bonanza
Charles Dierkop,The Hot Box
Charles Dierkop,Mission: Impossible
Arch Whiting,Ordeal
Arch Whiting,The New Perry Mason
Arch Whiting,Cleopatra Jones
Arch Whiting,The Streets of San Francisco
Arch Whiting,The Stranger
Arch Whiting,Cannon
Arch Whiting,Young Dr. Kildare
Arch Whiting,Mannix
Arch Whiting,The Bold Ones: The Lawyers
Paul Fix,Fair Wind to Java
Paul Fix,Star of Texas
Paul Fix,Ride the Man Down
Paul Fix,Big Jim McLain
Charles Dierkop,Night of the Cobra Woman
Charles Dierkop,"Love, American Style"
Charles Dierkop,Bearcats!
Charles Dierkop,Cade's County
Charles Dierkop,Nichols
Charles Dierkop,The Face of Fear
Arch Whiting,The Sound of Anger
Arch Whiting,Land of the Giants
Arch Whiting,Voyage to the Bottom of the Sea
Arch Whiting,Garrison's Gorillas
Arch Whiting,Run for Your Life
Arch Whiting,The Fugitive
Arch Whiting,Star Trek: The Original Series
Arch Whiting,Fate Is the Hunter
Arch Whiting,It's a Man's World
Paul Fix,Racket Squad
Paul Fix,What Price Glory
Paul Fix,Denver & Rio Grande
Paul Fix,Warpath
Ed Peck,"Likely Stories, Vol. 3"
Miko Mayama,M*A*S*H
Rhodes Reason,"A Sensitive, Passionate Man"
Charles Dierkop,"Lock, Stock and Barrel"
Charles Dierkop,Angels Hard as They Come
Charles Dierkop,City Beneath the Sea
Charles Dierkop,Pound
Charles Dierkop,The Intruders
Charles Dierkop,The F.B.I.
Arch Whiting,The Ann Sothern Show
Arch Whiting,Not for Hire
Paul Fix,Bullfighter and the Lady
Paul Fix,The Great Missouri Raid
Paul Fix,California Passage
Paul Fix,Surrender
Ed Peck,Ace Crawford... Private Eye
Ed Peck,Happy Days
Ed Peck,Hey Good Lookin'
Ed Peck,The Last Unicorn
Ed Peck,The Flight of Dragons
Ed Peck,Benson
Miko Mayama,Cage Without a Key
Miko Mayama,Mannix
Miko Mayama,Kojak
Miko Mayama,That Man Bolt
Miko Mayama,Amanda Fallon
Miko Mayama,The Bold Ones: The New Doctors
Miko Mayama,Hawaii Five-O
Miko Mayama,Medical Center
Rhodes Reason,Phyllis
Rhodes Reason,The Bob Newhart Show
Rhodes Reason,Cat Murkil and the Silks
Rhodes Reason,The Manhunter
Rhodes Reason,Happy Anniversary and Goodbye
Rhodes Reason,Here's Lucy
Rhodes Reason,Mission: Impossible
Charles Dierkop,Lancer
Charles Dierkop,Land of the Giants
Charles Dierkop,The High Chaparral
Charles Dierkop,Daniel Boone
Charles Dierkop,Butch Cassidy and the Sundance Kid
Charles Dierkop,It Takes a Thief
Paul Fix,The Lone Ranger
Paul Fix,Fighting Man of the Plains
Paul Fix,The Fighting Kentuckian
Paul Fix,She Wore a Yellow Ribbon
Ed Peck,The Dukes of Hazzard
Ed Peck,Zoot Suit
Ed Peck,Archie Bunker's Place
Ed Peck,Cheech and Chong's Next Movie
Ed Peck,Semi-Tough
Ed Peck,Swan Song
Miko Mayama,Ironside
Miko Mayama,The Beverly Hillbillies
Miko Mayama,To Rome with Love
Miko Mayama,Matt Lincoln
Miko Mayama,The Hawaiians
Miko Mayama,The Flying Nun
Miko Mayama,The Courtship of Eddie's Father
Miko Mayama,"Love, American Style"
Rhodes Reason,Prudence and the Chief
Rhodes Reason,The Delta Factor
Rhodes Reason,Star Trek: The Original Series
Rhodes Reason,The Lucy Show
Rhodes Reason,King Kong Escapes
Rhodes Reason,The Big Valley
Charles Dierkop,The Thousand Plane Raid
Charles Dierkop,Ironside
Charles Dierkop,Death Valley Days
Charles Dierkop,The Outcasts
Charles Dierkop,Adam-12
Charles Dierkop,The Sweet Ride
Paul Fix,Hellfire
Paul Fix,Wake of the Red Witch
Paul Fix,Force of Evil
Paul Fix,The Plunderers
Ed Peck,Mork & Mindy
Ed Peck,Detective School
Ed Peck,Emergency!
Ed Peck,The Mary Tyler Moore Hour
Ed Peck,Delta House
Ed Peck,Barney Miller
Miko Mayama,Impasse
Miko Mayama,It Takes a Thief
Miko Mayama,The War Wagon
Miko Mayama,Star Trek: The Original Series
Miko Mayama,F Troop
Miko Mayama,"Hey, Landlord"
Miko Mayama,Walk Don't Run
Miko Mayama,"Paradise, Hawaiian Style"
Miko Mayama,I Spy
Rhodes Reason,The Time Tunnel
Rhodes Reason,Death Valley Days
Rhodes Reason,Daniel Boone
Rhodes Reason,Perry Mason
Rhodes Reason,Vacation Playhouse
Rhodes Reason,77 Sunset Strip
Rhodes Reason,The Rifleman
Rhodes Reason,Bus Stop
Charles Dierkop,Batman
Charles Dierkop,Cimarron Strip
Charles Dierkop,Star Trek: The Original Series
Charles Dierkop,Custer
Charles Dierkop,The St. Valentine's Day Massacre
Charles Dierkop,Gunn
Paul Fix,Angel in Exile
Paul Fix,Red River
Paul Fix,Tycoon
Paul Fix,Angel and the Badman
Ed Peck,Heaven Can Wait
Ed Peck,James at 16
Ed Peck,The Incredible Hulk
Ed Peck,Rosetti and Ryan
Ed Peck,Laverne & Shirley
Ed Peck,Police Story
Ed Peck,"Rich Man, Poor Man - Book II"
Miko Mayama,"Boeing, Boeing"
Miko Mayama,Wendy and Me
Miko Mayama,Valentine's Day
Rhodes Reason,Laramie
Rhodes Reason,A Fever in the Blood
Rhodes Reason,Surfside 6
Rhodes Reason,Thriller
Rhodes Reason,Colt .45
Rhodes Reason,Bronco
Rhodes Reason,Cheyenne
Rhodes Reason,Bourbon Street Beat
Charles Dierkop,Mr. Terrific
Charles Dierkop,Captain Nice
Charles Dierkop,The Long Hunt of April Savage
Charles Dierkop,The Andy Griffith Show
Charles Dierkop,The Man from U.N.C.L.E.
Charles Dierkop,Run Buddy Run
Charles Dierkop,The Girl from U.N.C.L.E.
Paul Fix,Dakota
Paul Fix,Back to Bataan
Paul Fix,Flame of Barbary Coast
Paul Fix,Grissly's Millions
Ed Peck,Special Delivery
Ed Peck,Tracks
Ed Peck,S.W.A.T.
Ed Peck,McMillan & Wife
Ed Peck,Cannon
Ed Peck,Big Eddie
Ed Peck,The Prisoner of Second Avenue
Rhodes Reason,Philip Marlowe
Rhodes Reason,Yellowstone Kelly
Rhodes Reason,White Hunter
Rhodes Reason,The Big Fisherman
Rhodes Reason,The Millionaire
Rhodes Reason,Frontier Doctor
Rhodes Reason,Sea Divers
Charles Dierkop,Summer Fun
Charles Dierkop,Lost in Space
Charles Dierkop,Voyage to the Bottom of the Sea
Charles Dierkop,The Trials of O'Brien
Charles Dierkop,Mr. Broadway
Charles Dierkop,The Pawnbroker
Charles Dierkop,Naked City
Paul Fix,Tall in the Saddle
Paul Fix,The Fighting Seabees
Paul Fix,In Old Oklahoma
Paul Fix,The Unknown Guest
Ed Peck,McCoy
Ed Peck,Rafferty and the Gold Dust Twins
